STATN	LATIT	LONGI	DEPH	TEMP_BTL	TEMP_CTD	SALT_BTL	SALT_CTD	DOXY_BTL	DOXY_CTD	H2S	PH	PH_LAB	ALKY	FLUO_CTD	CPHL	KEY	timestamp	SEA	SUN_ANGLE	FLUO_FB	PHYC_FB
ANHOLT E	56.669	12.1093	0.0		3.74		17.83	8.1	7.6						0.9	2018-01-26_26DA_0210	2018-01-26 04:55:00+00:00	WEST_SEA	-19.5		
ANHOLT E	56.669	12.1093	5.0		3.73		17.76	8.1	7.6						1.0	2018-01-26_26DA_0210	2018-01-26 04:55:00+00:00	WEST_SEA	-19.5		
ANHOLT E	56.669	12.1093	10.0		3.73		18.34	8.06	7.6						1.0	2018-01-26_26DA_0210	2018-01-26 04:55:00+00:00	WEST_SEA	-19.5		
ANHOLT E	56.669	12.1093	15.0		4.05		20.18	7.95	7.1						0.2	2018-01-26_26DA_0210	2018-01-26 04:55:00+00:00	WEST_SEA	-19.5		
ANHOLT E	56.669	12.1093	20.0		6.14		29.58	6.78	6.3						0.6	2018-01-26_26DA_0210	2018-01-26 04:55:00+00:00	WEST_SEA	-19.5		
ANHOLT E	56.669	12.1093	25.0		6.56		30.91	6.58	6.1						0.2	2018-01-26_26DA_0210	2018-01-26 04:55:00+00:00	WEST_SEA	-19.5		
ANHOLT E	56.669	12.1093	30.0		6.98		32.14	6.34	5.9						0.2	2018-01-26_26DA_0210	2018-01-26 04:55:00+00:00	WEST_SEA	-19.5		
ANHOLT E	56.669	12.1093	40.0		7.38		33.33	6.21	5.8						0.2	2018-01-26_26DA_0210	2018-01-26 04:55:00+00:00	WEST_SEA	-19.5		
ANHOLT E	56.669	12.1093	50.0		7.42		33.43	6.22	5.8						0.2	2018-01-26_26DA_0210	2018-01-26 04:55:00+00:00	WEST_SEA	-19.5		
ANHOLT E	56.669	12.1093	59.0		7.42		33.43	6.21	5.8							2018-01-26_26DA_0210	2018-01-26 04:55:00+00:00	WEST_SEA	-19.5		
LAHOLM-3 (YG)	56.5548	12.5701	0.0		3.48		17.79	8.2	7.7						1.3	2018-01-28_26DA_0246	2018-01-28 13:10:00+00:00	WEST_SEA	12.1		
LAHOLM-3 (YG)	56.5548	12.5701	5.0		3.47		17.79	8.21	7.7						1.2	2018-01-28_26DA_0246	2018-01-28 13:10:00+00:00	WEST_SEA	12.1		
LAHOLM-3 (YG)	56.5548	12.5701	10.0		3.48		17.86	8.23	7.7						1.2	2018-01-28_26DA_0246	2018-01-28 13:10:00+00:00	WEST_SEA	12.1		
LAHOLM-3 (YG)	56.5548	12.5701	15.0		3.62		18.22	8.16	6.7						1.0	2018-01-28_26DA_0246	2018-01-28 13:10:00+00:00	WEST_SEA	12.1		
LAHOLM-3 (YG)	56.5548	12.5701	21.0		7.19		32.75	6.01	5.6							2018-01-28_26DA_0246	2018-01-28 13:10:00+00:00	WEST_SEA	12.1		
SLÄGGÖ	58.2599	11.4297	0.0					5.81							1.7	2018-08-20_26DA_0801	2018-08-20 13:30:00+00:00	WEST_SEA	37.8		
SLÄGGÖ	58.2599	11.4297	5.0		18.6		28.17	5.96	5.6						1.8	2018-08-20_26DA_0801	2018-08-20 13:30:00+00:00	WEST_SEA	37.8		
SLÄGGÖ	58.2599	11.4297	10.0		18.23		28.69	5.59	5.4						1.7	2018-08-20_26DA_0801	2018-08-20 13:30:00+00:00	WEST_SEA	37.8		
SLÄGGÖ	58.2599	11.4297	15.0		17.17		31.2	5.25	5.1						1.0	2018-08-20_26DA_0801	2018-08-20 13:30:00+00:00	WEST_SEA	37.8		
SLÄGGÖ	58.2599	11.4297	20.0		16.94		31.62	5.15	5.1						0.8	2018-08-20_26DA_0801	2018-08-20 13:30:00+00:00	WEST_SEA	37.8		
SLÄGGÖ	58.2599	11.4297	30.0		16.08		32.27	5.17	4.9						0.5	2018-08-20_26DA_0801	2018-08-20 13:30:00+00:00	WEST_SEA	37.8		
SLÄGGÖ	58.2599	11.4297	40.0		9.97		32.92	4.6	4.4						0.2	2018-08-20_26DA_0801	2018-08-20 13:30:00+00:00	WEST_SEA	37.8		
SLÄGGÖ	58.2599	11.4297	50.0		7.27		33.97		3.9							2018-08-20_26DA_0801	2018-08-20 13:30:00+00:00	WEST_SEA	37.8		
SLÄGGÖ	58.2599	11.4297	54.0					3.84								2018-08-20_26DA_0801	2018-08-20 13:30:00+00:00	WEST_SEA	37.8		
Å13	58.3356	11.0231	0.0												1.1	2018-08-25_26DA_0895	2018-08-25 12:30:00+00:00	WEST_SEA	40.4		
Å13	58.3356	11.0231	5.0		17.28		31.59		5.6						1.1	2018-08-25_26DA_0895	2018-08-25 12:30:00+00:00	WEST_SEA	40.4		
Å13	58.3356	11.0231	10.0		17.42		32.34		5.5						1.6	2018-08-25_26DA_0895	2018-08-25 12:30:00+00:00	WEST_SEA	40.4		
Å13	58.3356	11.0231	15.0		17.47		32.55		5.4						1.5	2018-08-25_26DA_0895	2018-08-25 12:30:00+00:00	WEST_SEA	40.4		
Å13	58.3356	11.0231	20.0		17.42		32.76		5.0						1.1	2018-08-25_26DA_0895	2018-08-25 12:30:00+00:00	WEST_SEA	40.4		
Å13	58.3356	11.0231	30.0		16.84		32.91		4.9						0.8	2018-08-25_26DA_0895	2018-08-25 12:30:00+00:00	WEST_SEA	40.4		
Å13	58.3356	11.0231	40.0		12.3		33.82		5.1						0.6	2018-08-25_26DA_0895	2018-08-25 12:30:00+00:00	WEST_SEA	40.4		
Å13	58.3356	11.0231	50.0		11.42		33.99		5.1						0.3	2018-08-25_26DA_0895	2018-08-25 12:30:00+00:00	WEST_SEA	40.4		
Å13	58.3356	11.0231	75.0		10.8		34.74		5.8							2018-08-25_26DA_0895	2018-08-25 12:30:00+00:00	WEST_SEA	40.4		
Å13	58.3356	11.0231	91.0		8.68		34.84		5.3							2018-08-25_26DA_0895	2018-08-25 12:30:00+00:00	WEST_SEA	40.4		
ANHOLT E	56.6675	12.1129	0.0					4.48							1.1	2018-08-27_26DA_0918	2018-08-27 18:40:00+00:00	WEST_SEA	-3.3		
ANHOLT E	56.6675	12.1129	5.0		17.9		23.4	5.74	5.7						1.3	2018-08-27_26DA_0918	2018-08-27 18:40:00+00:00	WEST_SEA	-3.3		
ANHOLT E	56.6675	12.1129	10.0		17.89		23.58	5.73	5.7						1.4	2018-08-27_26DA_0918	2018-08-27 18:40:00+00:00	WEST_SEA	-3.3		
ANHOLT E	56.6675	12.1129	15.0		18.18		25.37	5.5	5.4						1.7	2018-08-27_26DA_0918	2018-08-27 18:40:00+00:00	WEST_SEA	-3.3		
ANHOLT E	56.6675	12.1129	20.0		15.25		31.66	4.97	4.9						1.2	2018-08-27_26DA_0918	2018-08-27 18:40:00+00:00	WEST_SEA	-3.3		
ANHOLT E	56.6675	12.1129	25.0		12.42		32.5	5.01	4.9						0.6	2018-08-27_26DA_0918	2018-08-27 18:40:00+00:00	WEST_SEA	-3.3		
ANHOLT E	56.6675	12.1129	30.0		10.12		33.0	4.86	4.8						0.4	2018-08-27_26DA_0918	2018-08-27 18:40:00+00:00	WEST_SEA	-3.3		
ANHOLT E	56.6675	12.1129	40.0		7.69		33.9	3.99	4.0						0.4	2018-08-27_26DA_0918	2018-08-27 18:40:00+00:00	WEST_SEA	-3.3		
ANHOLT E	56.6675	12.1129	52.0		7.58		33.94	3.88	3.8							2018-08-27_26DA_0918	2018-08-27 18:40:00+00:00	WEST_SEA	-3.3		
FLADEN/W FLADEN	57.1935	11.6577	0.0					5.81							1.2	2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
FLADEN/W FLADEN	57.1935	11.6577	5.0		17.88		26.42	5.73	5.6						1.5	2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
FLADEN/W FLADEN	57.1935	11.6577	10.0		17.95		27.96	5.58	5.5						1.6	2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
FLADEN/W FLADEN	57.1935	11.6577	15.0		18.01		30.27	5.34	5.3						1.5	2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
FLADEN/W FLADEN	57.1935	11.6577	20.0		17.71		31.76	5.16	5.1						1.0	2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
FLADEN/W FLADEN	57.1935	11.6577	25.0		17.44		32.12	5.07	5.0						0.7	2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
FLADEN/W FLADEN	57.1935	11.6577	30.0		17.07		32.42	4.98	5.0						0.4	2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
FLADEN/W FLADEN	57.1935	11.6577	40.0		14.0		32.54	4.9	4.9						0.2	2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
FLADEN/W FLADEN	57.1935	11.6577	50.0		12.33		32.88	4.72	4.6						0.2	2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
FLADEN/W FLADEN	57.1935	11.6577	60.0		10.55		33.22	4.36	4.3							2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
FLADEN/W FLADEN	57.1935	11.6577	70.0		10.11		33.32	4.29	4.2							2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
FLADEN/W FLADEN	57.1935	11.6577	78.0		9.28		33.53	4.14	4.1							2018-08-28_26DA_0928	2018-08-28 16:00:00+00:00	WEST_SEA	18.1		
N14 FALKENBERG	56.9392	12.2101	0.0					5.81							1.6	2018-08-29_26DA_0935	2018-08-29 11:30:00+00:00	WEST_SEA	42.2		
N14 FALKENBERG	56.9392	12.2101	5.0		17.93		23.0	5.8	4.1						1.6	2018-08-29_26DA_0935	2018-08-29 11:30:00+00:00	WEST_SEA	42.2		
N14 FALKENBERG	56.9392	12.2101	10.0		17.95		23.05	5.82	4.0						1.5	2018-08-29_26DA_0935	2018-08-29 11:30:00+00:00	WEST_SEA	42.2		
N14 FALKENBERG	56.9392	12.2101	15.0		17.96		23.46	5.7	5.7						1.6	2018-08-29_26DA_0935	2018-08-29 11:30:00+00:00	WEST_SEA	42.2		
N14 FALKENBERG	56.9392	12.2101	20.0		15.26		30.78	4.93	4.7						1.5	2018-08-29_26DA_0935	2018-08-29 11:30:00+00:00	WEST_SEA	42.2		
N14 FALKENBERG	56.9392	12.2101	25.0		12.53		32.55	4.71	4.7						0.6	2018-08-29_26DA_0935	2018-08-29 11:30:00+00:00	WEST_SEA	42.2		
N14 FALKENBERG	56.9392	12.2101	30.0					4.14								2018-08-29_26DA_0935	2018-08-29 11:30:00+00:00	WEST_SEA	42.2		
P2	57.8633	11.2939	0.0					5.58							1.9	2018-08-30_26DA_0950	2018-08-30 17:20:00+00:00	WEST_SEA	7.0		
P2	57.8633	11.2939	5.0		17.39		32.57	5.56	5.5						2.2	2018-08-30_26DA_0950	2018-08-30 17:20:00+00:00	WEST_SEA	7.0		
P2	57.8633	11.2939	10.0		17.1		32.83	5.52	5.4						2.4	2018-08-30_26DA_0950	2018-08-30 17:20:00+00:00	WEST_SEA	7.0		
P2	57.8633	11.2939	15.0		16.97		32.85	5.37	5.3						1.9	2018-08-30_26DA_0950	2018-08-30 17:20:00+00:00	WEST_SEA	7.0		
P2	57.8633	11.2939	20.0		16.91		32.95	5.32	5.3						1.2	2018-08-30_26DA_0950	2018-08-30 17:20:00+00:00	WEST_SEA	7.0		
P2	57.8633	11.2939	30.0		16.98		33.07	5.35	5.3						1.2	2018-08-30_26DA_0950	2018-08-30 17:20:00+00:00	WEST_SEA	7.0		
P2	57.8633	11.2939	40.0		16.99		33.1	5.28	5.2						0.9	2018-08-30_26DA_0950	2018-08-30 17:20:00+00:00	WEST_SEA	7.0		
P2	57.8633	11.2939	50.0		16.7		33.17		5.1							2018-08-30_26DA_0950	2018-08-30 17:20:00+00:00	WEST_SEA	7.0		
P2	57.8633	11.2939	75.0		10.35		34.25	5.03	4.6							2018-08-30_26DA_0950	2018-08-30 17:20:00+00:00	WEST_SEA	7.0		
P2	57.8633	11.2939	90.0		9.34		34.64	4.84	4.8							2018-08-30_26DA_0950	2018-08-30 17:20:00+00:00	WEST_SEA	7.0		
ANHOLT E	56.6689	12.1074	0.0		18.12		21.78		6.0							2018-09-02_26DA_0951	2018-09-02 18:30:00+00:00	WEST_SEA	-4.1		
ANHOLT E	56.6689	12.1074	5.0		17.96		22.15	6.13	6.0				2.091		1.1	2018-09-02_26DA_0951	2018-09-02 18:30:00+00:00	WEST_SEA	-4.1		
ANHOLT E	56.6689	12.1074	10.0		18.08		23.24	5.79	5.8				2.109		1.6	2018-09-02_26DA_0951	2018-09-02 18:30:00+00:00	WEST_SEA	-4.1		
ANHOLT E	56.6689	12.1074	15.0		18.32		25.46	5.59	5.4				2.13		1.5	2018-09-02_26DA_0951	2018-09-02 18:30:00+00:00	WEST_SEA	-4.1		
ANHOLT E	56.6689	12.1074	20.0		17.86		28.91	5.07	5.0				2.211		1.7	2018-09-02_26DA_0951	2018-09-02 18:30:00+00:00	WEST_SEA	-4.1		
ANHOLT E	56.6689	12.1074	25.0		17.0		31.37	4.85	4.8				2.276		0.8	2018-09-02_26DA_0951	2018-09-02 18:30:00+00:00	WEST_SEA	-4.1		
ANHOLT E	56.6689	12.1074	30.0		14.4		32.1	4.41	4.3				2.286		0.5	2018-09-02_26DA_0951	2018-09-02 18:30:00+00:00	WEST_SEA	-4.1		
ANHOLT E	56.6689	12.1074	40.0		8.14		33.7	3.84	3.8				2.351		0.4	2018-09-02_26DA_0951	2018-09-02 18:30:00+00:00	WEST_SEA	-4.1		
ANHOLT E	56.6689	12.1074	50.0		7.72		33.89	3.53	3.4				2.354		0.2	2018-09-02_26DA_0951	2018-09-02 18:30:00+00:00	WEST_SEA	-4.1		
ANHOLT E	56.6689	12.1074	59.0		7.61		33.93	3.47	3.4				2.343			2018-09-02_26DA_0951	2018-09-02 18:30:00+00:00	WEST_SEA	-4.1		
W LANDSKRONA	55.8675	12.7478	0.0		17.59		9.76	6.14	6.3						2.7	2018-09-03_26DA_0952	2018-09-03 01:15:00+00:00		-21.3		
W LANDSKRONA	55.8675	12.7478	5.0		17.5		9.68	6.09	6.2						3.0	2018-09-03_26DA_0952	2018-09-03 01:15:00+00:00		-21.3		
W LANDSKRONA	55.8675	12.7478	10.0		17.56		11.44	5.99	6.0						2.9	2018-09-03_26DA_0952	2018-09-03 01:15:00+00:00		-21.3		
W LANDSKRONA	55.8675	12.7478	15.0		17.18		20.61	4.97	4.9						2.2	2018-09-03_26DA_0952	2018-09-03 01:15:00+00:00		-21.3		
W LANDSKRONA	55.8675	12.7478	20.0		14.45		27.01	3.01	3.0						1.9	2018-09-03_26DA_0952	2018-09-03 01:15:00+00:00		-21.3		
W LANDSKRONA	55.8675	12.7478	25.0		11.52		30.97	2.84	2.6						2.0	2018-09-03_26DA_0952	2018-09-03 01:15:00+00:00		-21.3		
W LANDSKRONA	55.8675	12.7478	30.0		10.48		32.09	2.99	2.9						1.2	2018-09-03_26DA_0952	2018-09-03 01:15:00+00:00		-21.3		
W LANDSKRONA	55.8675	12.7478	40.0		10.0		32.55	3.26	3.2						1.0	2018-09-03_26DA_0952	2018-09-03 01:15:00+00:00		-21.3		
W LANDSKRONA	55.8675	12.7478	46.0		9.93		32.62	3.3	3.2							2018-09-03_26DA_0952	2018-09-03 01:15:00+00:00		-21.3		
BY1	55.0194	13.2882	0.0		18.27		8.08	6.32	6.3						3.4	2018-09-03_26DA_0953	2018-09-03 07:35:00+00:00	BALTIC_PROPER	26.8		
BY1	55.0194	13.2882	5.0		18.28		8.08	6.3	6.3						3.4	2018-09-03_26DA_0953	2018-09-03 07:35:00+00:00	BALTIC_PROPER	26.8		
BY1	55.0194	13.2882	10.0		18.27		8.08	6.3	6.3						3.3	2018-09-03_26DA_0953	2018-09-03 07:35:00+00:00	BALTIC_PROPER	26.8		
BY1	55.0194	13.2882	15.0		18.29		8.13	6.21	6.2						3.5	2018-09-03_26DA_0953	2018-09-03 07:35:00+00:00	BALTIC_PROPER	26.8		
BY1	55.0194	13.2882	20.0		11.14		8.11	5.68	6.1						1.3	2018-09-03_26DA_0953	2018-09-03 07:35:00+00:00	BALTIC_PROPER	26.8		
BY1	55.0194	13.2882	30.0		13.0		9.91	4.78	4.8						0.3	2018-09-03_26DA_0953	2018-09-03 07:35:00+00:00	BALTIC_PROPER	26.8		
BY1	55.0194	13.2882	40.0		16.55		15.02	3.94	4.0						0.2	2018-09-03_26DA_0953	2018-09-03 07:35:00+00:00	BALTIC_PROPER	26.8		
BY1	55.0194	13.2882	43.0		16.46		15.25		3.6							2018-09-03_26DA_0953	2018-09-03 07:35:00+00:00	BALTIC_PROPER	26.8		
BY2 ARKONA	54.9703	14.0968	0.0		18.21		7.77	6.47	6.5						2.2	2018-09-03_26DA_0954	2018-09-03 10:40:00+00:00	BALTIC_PROPER	42.3		
BY2 ARKONA	54.9703	14.0968	5.0		18.25		7.77	6.44	6.5						2.2	2018-09-03_26DA_0954	2018-09-03 10:40:00+00:00	BALTIC_PROPER	42.3		
BY2 ARKONA	54.9703	14.0968	10.0		18.08		7.76	6.43	6.5						2.2	2018-09-03_26DA_0954	2018-09-03 10:40:00+00:00	BALTIC_PROPER	42.3		
BY2 ARKONA	54.9703	14.0968	15.0		15.66		7.8	6.48	6.5						2.0	2018-09-03_26DA_0954	2018-09-03 10:40:00+00:00	BALTIC_PROPER	42.3		
BY2 ARKONA	54.9703	14.0968	20.0		9.43		7.67	6.26	6.6						1.8	2018-09-03_26DA_0954	2018-09-03 10:40:00+00:00	BALTIC_PROPER	42.3		
BY2 ARKONA	54.9703	14.0968	30.0		6.93		9.02		5.4							2018-09-03_26DA_0954	2018-09-03 10:40:00+00:00	BALTIC_PROPER	42.3		
BY2 ARKONA	54.9703	14.0968	40.0		14.59		15.13	2.31	2.3						0.2	2018-09-03_26DA_0954	2018-09-03 10:40:00+00:00	BALTIC_PROPER	42.3		
BY2 ARKONA	54.9703	14.0968	44.0		15.4		16.7	1.39	1.8							2018-09-03_26DA_0954	2018-09-03 10:40:00+00:00	BALTIC_PROPER	42.3		
W HAMMER ODDE	55.3109	14.6022	0.0		18.07		7.64		6.4							2018-09-03_26DA_0955	2018-09-03 13:50:00+00:00	BALTIC_PROPER	31.6		
W HAMMER ODDE	55.3109	14.6022	5.0		18.11		7.63		6.4							2018-09-03_26DA_0955	2018-09-03 13:50:00+00:00	BALTIC_PROPER	31.6		
W HAMMER ODDE	55.3109	14.6022	10.0		17.96		7.7		6.3							2018-09-03_26DA_0955	2018-09-03 13:50:00+00:00	BALTIC_PROPER	31.6		
W HAMMER ODDE	55.3109	14.6022	15.0		16.98		7.8		5.9							2018-09-03_26DA_0955	2018-09-03 13:50:00+00:00	BALTIC_PROPER	31.6		
W HAMMER ODDE	55.3109	14.6022	20.0		11.31		7.69		6.7							2018-09-03_26DA_0955	2018-09-03 13:50:00+00:00	BALTIC_PROPER	31.6		
W HAMMER ODDE	55.3109	14.6022	30.0		5.48		8.16		6.3							2018-09-03_26DA_0955	2018-09-03 13:50:00+00:00	BALTIC_PROPER	31.6		
W HAMMER ODDE	55.3109	14.6022	40.0		14.51		13.05		3.3							2018-09-03_26DA_0955	2018-09-03 13:50:00+00:00	BALTIC_PROPER	31.6		
W HAMMER ODDE	55.3109	14.6022	50.0		14.24		15.9		1.6							2018-09-03_26DA_0955	2018-09-03 13:50:00+00:00	BALTIC_PROPER	31.6		
BY4 CHRISTIANSÖ	55.3807	15.3271	0.0		18.3		7.42	6.33	6.4						2.6	2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY4 CHRISTIANSÖ	55.3807	15.3271	5.0		18.29		7.42	6.35	6.4						2.4	2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY4 CHRISTIANSÖ	55.3807	15.3271	10.0		18.27		7.42	6.33	6.4						2.3	2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY4 CHRISTIANSÖ	55.3807	15.3271	15.0		17.83		7.52	6.26	6.1						3.0	2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY4 CHRISTIANSÖ	55.3807	15.3271	20.0		14.53		7.44	6.04	5.6						2.0	2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY4 CHRISTIANSÖ	55.3807	15.3271	30.0		4.97		7.62	7.24	7.4						0.7	2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY4 CHRISTIANSÖ	55.3807	15.3271	40.0		6.29		8.31	6.46	6.1						0.5	2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY4 CHRISTIANSÖ	55.3807	15.3271	50.0		11.48		11.22	4.29	4.2						0.2	2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY4 CHRISTIANSÖ	55.3807	15.3271	60.0		11.42		12.59	3.26	3.3							2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY4 CHRISTIANSÖ	55.3807	15.3271	70.0		7.45		15.01			6.0						2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY4 CHRISTIANSÖ	55.3807	15.3271	80.0		7.26		15.89			18.0						2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY4 CHRISTIANSÖ	55.3807	15.3271	87.0		7.09		16.45		0.1	32.0						2018-09-03_26DA_0956	2018-09-03 16:20:00+00:00	BALTIC_PROPER	11.5		
BY5 BORNHOLMSDJ	55.2526	15.9865	0.0		19.22		7.55	6.22	6.2				1.721		2.8	2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BY5 BORNHOLMSDJ	55.2526	15.9865	5.0		19.21		7.55	6.21	6.2				1.722		2.8	2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BY5 BORNHOLMSDJ	55.2526	15.9865	10.0		19.18		7.56	6.21	6.2				1.716		2.7	2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BY5 BORNHOLMSDJ	55.2526	15.9865	15.0		19.09		7.6	6.2	6.0				1.721		2.8	2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BY5 BORNHOLMSDJ	55.2526	15.9865	20.0		19.08		7.62	5.93	6.0				1.717		2.6	2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BY5 BORNHOLMSDJ	55.2526	15.9865	30.0		4.47		7.49	7.19	7.1				1.726		0.7	2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BY5 BORNHOLMSDJ	55.2526	15.9865	40.0		4.26		7.64	7.09	7.3				1.703		0.3	2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BY5 BORNHOLMSDJ	55.2526	15.9865	50.0		4.59		9.06	4.93	5.1						0.3	2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BY5 BORNHOLMSDJ	55.2526	15.9865	60.0		10.53		13.33	2.66	2.9				1.895			2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BY5 BORNHOLMSDJ	55.2526	15.9865	70.0		8.89		15.09	0.27	0.4	4.0			1.966			2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BY5 BORNHOLMSDJ	55.2526	15.9865	80.0		7.2		16.13			19.0			2.071			2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BY5 BORNHOLMSDJ	55.2526	15.9865	86.0		7.06		16.51			27.0			2.091			2018-09-03_26DA_0957	2018-09-03 19:10:00+00:00	BALTIC_PROPER	-12.0		
BCS  III-10	55.5527	18.4001	0.0		19.56		7.31	6.33	6.2						2.3	2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BCS  III-10	55.5527	18.4001	5.0		19.55		7.31	6.15	6.2						2.5	2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BCS  III-10	55.5527	18.4001	10.0		19.55		7.31	6.14	6.2						2.2	2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BCS  III-10	55.5527	18.4001	15.0		18.37		7.26	6.04	6.1						2.0	2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BCS  III-10	55.5527	18.4001	20.0		4.8		7.26	6.49	7.7						1.0	2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BCS  III-10	55.5527	18.4001	30.0		4.02		7.4	7.94	8.0						0.5	2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BCS  III-10	55.5527	18.4001	40.0		3.8		7.44	7.81	7.9						0.3	2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BCS  III-10	55.5527	18.4001	50.0		3.57		7.47	7.66	7.8						0.2	2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BCS  III-10	55.5527	18.4001	60.0		3.33		7.58	7.31	7.2							2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BCS  III-10	55.5527	18.4001	70.0		5.19		9.62	0.1	0.2							2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BCS  III-10	55.5527	18.4001	80.0		5.89		10.73	0.1	0.1	4.0						2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BCS  III-10	55.5527	18.4001	89.0							25.0						2018-09-04_26DA_0958	2018-09-04 04:05:00+00:00	BALTIC_PROPER	0.7		
BY10	56.6357	19.5854	0.0		18.84		6.79	6.37	6.4						3.4	2018-09-04_26DA_0959	2018-09-04 11:45:00+00:00	BALTIC_PROPER	38.9		
BY10	56.6357	19.5854	5.0		18.93		6.79	6.39	6.4						3.5	2018-09-04_26DA_0959	2018-09-04 11:45:00+00:00	BALTIC_PROPER	38.9		
BY10	56.6357	19.5854	10.0		18.65		6.78	6.27	6.3						3.4	2018-09-04_26DA_0959	2018-09-04 11:45:00+00:00	BALTIC_PROPER	38.9		
BY10	56.6357	19.5854	15.0		18.53		6.79	6.0	6.0						2.4	2018-09-04_26DA_0959	2018-09-04 11:45:00+00:00	BALTIC_PROPER	38.9		
BY10	56.6357	19.5854	20.0		17.59		6.83	5.38	5.4						1.1	2018-09-04_26DA_0959	2018-09-04 11:45:00+00:00	BALTIC_PROPER	38.9		
BY10	56.6357	19.5854	30.0		4.01		7.24	7.57	7.5						0.4	2018-09-04_26DA_0959	2018-09-04 11:45:00+00:00	BALTIC_PROPER	38.9		
BY10	56.6357	19.5854	40.0		3.84		7.4	7.92	7.9						0.3	2018-09-04_26DA_0959	2018-09-04 11:45:00+00:00	BALTIC_PROPER	38.9		
BY10	56.6357	19.5854	50.0		3.51		7.45	7.83	7.9						0.2	2018-09-04_26DA_0959	2018-09-04 11:45:00+00:00	BALTIC_PROPER	38.9		
